"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2018","2018",10045.834858,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2018","2018",11230.723161,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2018","2018",12942.641616,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2018","2018",12949.227235,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2018","2018",12941.679759,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2018","2018",16559.819116,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2018","2018",16646.97017,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2018","2018",17176.528601,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2016","2016","USD","US Dollar","6","Millions","2018","2018",18525.99314,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2017","2017","USD","US Dollar","6","Millions","2018","2018",19109.25117,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2018","2018","USD","US Dollar","6","Millions","2018","2018",19462.21,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2000","2000",,,"0","Units",,,2973.532356,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2001","2001",,,"0","Units",,,3170.31266,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2002","2002",,,"0","Units",,,3285.20516,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2003","2003",,,"0","Units",,,3834.6957,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2004","2004",,,"0","Units",,,4313.59479,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2005","2005",,,"0","Units",,,5925.51217,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2006","2006",,,"0","Units",,,6770.231468,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2007","2007",,,"0","Units",,,4921.310441,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2008","2008",,,"0","Units",,,6355.978149,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2009","2009",,,"0","Units",,,7223.126922,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2010","2010",,,"0","Units",,,8451.798075,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2011","2011",,,"0","Units",,,8628.626168,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2012","2012",,,"0","Units",,,8766.887784,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2013","2013",,,"0","Units",,,11430.51546,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2014","2014",,,"0","Units",,,11700.473754,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2015","2015",,,"0","Units",,,12142.840325,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2016","2016",,,"0","Units",,,13377.1248,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2017","2017",,,"0","Units",,,14059.10044,,
"12","United Kingdom","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2018","2018",,,"0","Units",,,14590.818837,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2000","2000","USD","US Dollar","6","Millions",,,9954.89,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2001","2001","USD","US Dollar","6","Millions",,,11429.35,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2002","2002","USD","US Dollar","6","Millions",,,13290.07,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2003","2003","USD","US Dollar","6","Millions",,,16319.52,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2004","2004","USD","US Dollar","6","Millions",,,19704.91,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2005","2005","USD","US Dollar","6","Millions",,,27934.74,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2006","2006","USD","US Dollar","6","Millions",,,23532.14,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2007","2007","USD","US Dollar","6","Millions",,,21786.9,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2008","2008","USD","US Dollar","6","Millions",,,26436.78,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2009","2009","USD","US Dollar","6","Millions",,,28831.34,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2010","2010","USD","US Dollar","6","Millions",,,29656.36,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2011","2011","USD","US Dollar","6","Millions",,,30966.21,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2012","2012","USD","US Dollar","6","Millions",,,30652.38,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2013","2013","USD","US Dollar","6","Millions",,,31266.66,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2014","2014","USD","US Dollar","6","Millions",,,33095.5,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2015","2015","USD","US Dollar","6","Millions",,,30985.54,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2016","2016","USD","US Dollar","6","Millions",,,34420.98,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2017","2017","USD","US Dollar","6","Millions",,,34731.98,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2018","2018","USD","US Dollar","6","Millions",,,33787.08,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2018","2018",14078.535791,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2018","2018",15816.836758,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2018","2018",18105.465511,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2018","2018",21827.21791,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2018","2018",25664.216866,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2018","2018",35283.910743,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2018","2018",28849.997066,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2018","2018",26011.614316,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2018","2018",30960.92396,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2018","2018",33509.807405,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2018","2018",34071.684364,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2018","2018",34848.591179,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2018","2018",33846.296237,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2018","2018",33929.151792,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2018","2018",35261.261115,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2018","2018",32672.989471,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2016","2016","USD","US Dollar","6","Millions","2018","2018",35923.611127,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2017","2017","USD","US Dollar","6","Millions","2018","2018",35578.033463,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2018","2018","USD","US Dollar","6","Millions","2018","2018",33787.08,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2000","2000",,,"0","Units",,,9954.89,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2001","2001",,,"0","Units",,,11429.35,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2002","2002",,,"0","Units",,,13290.07,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2003","2003",,,"0","Units",,,16319.52,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2004","2004",,,"0","Units",,,19704.91,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2005","2005",,,"0","Units",,,27934.74,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2006","2006",,,"0","Units",,,23532.14,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2007","2007",,,"0","Units",,,21786.9,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2008","2008",,,"0","Units",,,26436.78,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2009","2009",,,"0","Units",,,28831.34,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2010","2010",,,"0","Units",,,29656.36,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2011","2011",,,"0","Units",,,30966.21,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2012","2012",,,"0","Units",,,30652.38,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2013","2013",,,"0","Units",,,31266.66,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2014","2014",,,"0","Units",,,33095.5,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2015","2015",,,"0","Units",,,30985.54,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2016","2016",,,"0","Units",,,34420.98,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2017","2017",,,"0","Units",,,34731.98,,
"302","United States","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2018","2018",,,"0","Units",,,33787.08,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2000","2000","USD","US Dollar","6","Millions",,,4912.25,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2001","2001","USD","US Dollar","6","Millions",,,5961.29,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2002","2002","USD","US Dollar","6","Millions",,,5448.13,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2003","2003","USD","US Dollar","6","Millions",,,7173.22,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2004","2004","USD","US Dollar","6","Millions",,,8703.57,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2005","2005","USD","US Dollar","6","Millions",,,9389.96,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2006","2006","USD","US Dollar","6","Millions",,,10245.2,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2007","2007","USD","US Dollar","6","Millions",,,11634.23,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2008","2008","USD","US Dollar","6","Millions",,,13196.98,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2009","2009","USD","US Dollar","6","Millions",,,13581.29,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2010","2010","USD","US Dollar","6","Millions",,,12746.7,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2011","2011","USD","US Dollar","6","Millions",,,17390.53,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2012","2012","USD","US Dollar","6","Millions",,,17479.05,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2013","2013","USD","US Dollar","6","Millions",,,15881.82,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2014","2014","USD","US Dollar","6","Millions",,,16451.1,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2015","2015","USD","US Dollar","6","Millions",,,13669.6,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2016","2016","USD","US Dollar","6","Millions",,,17106.4,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2017","2017","USD","US Dollar","6","Millions",,,16440.35,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2018","2018","USD","US Dollar","6","Millions",,,17116.27,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2018","2018",8298.43968,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2018","2018",10111.066897,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2018","2018",8570.403905,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2018","2018",9206.463979,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2018","2018",9965.470184,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2018","2018",10551.991999,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2018","2018",11175.579145,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2018","2018",11359.929285,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2018","2018",11990.546598,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2018","2018",12665.887313,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2018","2018",12417.082341,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2018","2018",15967.643837,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2018","2018",17143.115901,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2018","2018",14896.501346,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2018","2018",15296.548063,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2018","2018",15000.907433,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2016","2016","USD","US Dollar","6","Millions","2018","2018",18671.063909,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2017","2017","USD","US Dollar","6","Millions","2018","2018",17433.661083,,
"20002","Multilaterals, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2018","2018","USD","US Dollar","6","Millions","2018","2018",17116.27,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2000","2000","USD","US Dollar","6","Millions",,,4912.25,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2001","2001","USD","US Dollar","6","Millions",,,5961.29,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2002","2002","USD","US Dollar","6","Millions",,,5448.13,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2003","2003","USD","US Dollar","6","Millions",,,7173.22,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2004","2004","USD","US Dollar","6","Millions",,,8703.57,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2005","2005","USD","US Dollar","6","Millions",,,9389.96,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2006","2006","USD","US Dollar","6","Millions",,,10245.2,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2007","2007","USD","US Dollar","6","Millions",,,11634.23,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2008","2008","USD","US Dollar","6","Millions",,,13196.98,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2009","2009","USD","US Dollar","6","Millions",,,13581.29,,
